"initial_alias","converted_alias","name","description","namespace"
"WBGENE00018355","ceh-86","ceh-86","Homeobox domain-containing protein [Source:NCBI gene;Acc:173597]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00001765","gst-17","gst-17","Glutathione S-Transferase [Source:NCBI gene;Acc:185411]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00017325","F10C1.3","F10C1.3","Uncharacterized protein [Source:NCBI gene;Acc:173975]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00219478","Y105C5B.1418","Y105C5B.1418","Uncharacterized protein [Source:NCBI gene;Acc:24105018]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016597","clec-179","clec-179","C-type LECtin [Source:NCBI gene;Acc:183404]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019859","R03H10.7","R03H10.7","REPA_OB_2 domain-containing protein [Source:NCBI gene;Acc:187559]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00010895","M28.4","M28.4","Uncharacterized protein [Source:NCBI gene;Acc:353403]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016565","sosi-1","sosi-1","Sensor Of 22G-SIrna (siRNAs) [Source:NCBI gene;Acc:183377]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012196","bath-35","bath-35","BTB domain-containing protein [Source:NCBI gene;Acc:24104973]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006241","str-208","str-208","Seven TM Receptor [Source:NCBI gene;Acc:184996]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00015198","clec-2","clec-2","C-type LECtin [Source:NCBI gene;Acc:181993]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00003849","odr-2","odr-2","Uncharacterized protein [Source:NCBI gene;Acc:179098]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00016038","cst-2","cst-2","Protein kinase domain-containing protein [Source:NCBI gene;Acc:180707]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005361","srh-145","srh-145","Serpentine Receptor, class H [Source:NCBI gene;Acc:184961]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005251","srh-28","srh-28","Serpentine Receptor, class H [Source:NCBI gene;Acc:191850]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012985","Y48C3A.1","Y48C3A.1","ncRNA [Source:NCBI gene;Acc:190018]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00306003","W04B5.8","W04B5.8","Uncharacterized protein [Source:NCBI gene;Acc:54162298]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022223","Y73B3B.1","Y73B3B.1","Calponin-homology (CH) domain-containing protein [Source:NCBI gene;Acc:190640]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00044661","fbxa-143","fbxa-143","F-box domain-containing protein [Source:NCBI gene;Acc:4363088]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019660","K11H12.4","K11H12.4","Uncharacterized protein [Source:NCBI gene;Acc:176894]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00001583","gfi-3","gfi-3","Protein gfi-3 [Source:NCBI gene;Acc:181544]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022638","scl-27","scl-27","SCP domain-containing protein [Source:NCBI gene;Acc:191204]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00018327","F42A6.5","F42A6.5","BRCT domain-containing protein [Source:NCBI gene;Acc:185649]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013700","Y106G6D.3","Y106G6D.3","Uncharacterized protein [Source:NCBI gene;Acc:190916]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022323","Y82E9BL.6","Y82E9BL.6","Uncharacterized protein [Source:NCBI gene;Acc:190755]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00006688","twk-36","twk-36","TWiK family of potassium channels [Source:NCBI gene;Acc:180164]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00171672","21ur-7277","21ur-7277","ncRNA [Source:NCBI gene;Acc:13207900]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00045457","F33H12.7","F33H12.7","Uncharacterized protein [Source:NCBI gene;Acc:6418627]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012791","Y43D4A.5","Y43D4A.5","Uncharacterized protein [Source:NCBI gene;Acc:189854]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012791","21ur-7148","21ur-7148","ncRNA [Source:NCBI gene;Acc:13210090]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00014195","srz-10","srz-10","Serpentine Receptor, class Z [Source:NCBI gene;Acc:191505]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005105","srd-27","srd-27","Serpentine Receptor, class D (delta) [Source:NCBI gene;Acc:188938]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00046903","21ur-1292","21ur-1292","ncRNA [Source:NCBI gene;Acc:13209596]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00020400","T10B11.4","T10B11.4","Uncharacterized protein [Source:NCBI gene;Acc:188369]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021505","Y41D4A.3","Y41D4A.3","FBA_2 domain-containing protein [Source:NCBI gene;Acc:176984]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012595","Y38E10A.17","Y38E10A.17","Uncharacterized protein [Source:NCBI gene;Acc:174897]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00022303","Y76B12C.9","Y76B12C.9","Uncharacterized protein [Source:NCBI gene;Acc:259556]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00008883","F16B12.7","F16B12.7","Protein kinase domain-containing protein [Source:NCBI gene;Acc:184566]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00013511","None","None","None",""
"WBGENE00014911","None","None","None",""
"WBGENE00005046","sra-20","sra-20","Serpentine receptor class alpha-20 [Source:NCBI gene;Acc:185056]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009615","oac-25","oac-25","Acyl_transf_3 domain-containing protein [Source:NCBI gene;Acc:185610]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007306","C04G2.5","C04G2.5","Uncharacterized protein [Source:NCBI gene;Acc:182233]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012448","cyp-33D3","cyp-33D3","CYtochrome P450 family [Source:NCBI gene;Acc:189444]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00009748","F46A8.5","F46A8.5","Galectin [Source:NCBI gene;Acc:185821]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016481","C36C5.12","C36C5.12","UPF0376 protein C36C5.12 [Source:NCBI gene;Acc:183268]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00015747","C13G5.2","C13G5.2","Uncharacterized protein [Source:NCBI gene;Acc:176208]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009855","clec-22","clec-22","C-type LECtin [Source:NCBI gene;Acc:186003]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00022351","Y82E9BR.19","Y82E9BR.19","F-box domain-containing protein [Source:NCBI gene;Acc:190776]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00001998","hpr-17","hpr-17","uncharacterized protein [Source:NCBI gene;Acc:174958]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00019654","cest-28","cest-28","Carboxylic ester hydrolase [Source:NCBI gene;Acc:187305]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00005038","sra-12","sra-12","Serpentine receptor class alpha-12 [Source:NCBI gene;Acc:3565216]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00012254","W04E12.9","W04E12.9","Uncharacterized protein [Source:NCBI gene;Acc:3564901]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00012981","Y48B6A.10","Y48B6A.10","Protein kinase domain-containing protein [Source:NCBI gene;Acc:175077]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00016896","nep-4","nep-4","Peptidase_M13 domain-containing protein [Source:NCBI gene;Acc:183746]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00007383","C06C6.9","C06C6.9","Uncharacterized protein [Source:NCBI gene;Acc:182311]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00021931","znf-782","znf-782","ZiNc Finger protein homolog [Source:NCBI gene;Acc:190310]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00006597","tor-1","tor-1","Torsin [Source:NCBI gene;Acc:189605]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00305132","T10D4.19","T10D4.19","DUF19 domain-containing protein [Source:NCBI gene;Acc:188380]","ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00018874","tag-234","tag-234","Uncharacterized protein [Source:NCBI gene;Acc:173996]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC,WORMBASE_LOCUS_ACC"
"WBGENE00023226","None","None","None",""
"WBGENE00021295","Y25C1A.8","Y25C1A.8","Zinc finger Ran-binding domain-containing protein 2 [Source:NCBI gene;Acc:173655]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
"WBGENE00009412","F35E2.5","F35E2.5","Uncharacterized protein [Source:NCBI gene;Acc:185288]","AGILENT_GPL13394,ARRAYEXPRESS,ENSG,WORMBASE_GENE,WORMBASE_GSEQNAME_ACC"
